impressionTime,impressionOrder,semanticId,semanticCount,opengraph,id,user,timeline,publicationTime,postId,permaLink,fblinktype,nature,images,displaySource,source,sourceLink,texts,textsize,LIKE,LOVE,WOW,ANGRY,HAHA,SAD,videoautoplay
2019-06-26T10:06:33.000Z,35,ea81fd0066a13ff9c133ee4180ec8b25a5dbcefb,"{'personal': 0, 'global': 4}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/cor/exparella-pilar-rubio-arremet-premsa-rosa', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': ""L'exnòvio de Pilar Rubio explota just després de la boda amb Sergio Ramos"", 'description': 'El músic José Molinero va mantenir una relació sentimental amb la presentadora durant 10 anys, i la ruptura va produir-se en termes amistosos'}",4bdfb8f1493cfaef93fd6759ccc2b2e260a3d24d,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T08:00:01.000Z,1299213120252812,/CatalunyaDiari/posts/1299213120252812,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari ha condiviso un link.,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"[""L'exnòvio de Pilar Rubio explota just després de la boda amb Sergio Ramos"", 'El músic José Molinero va mantenir una relació sentimental amb la presentadora durant 10 anys, i la ruptura va produir-se en termes amistosos']",215,2.0,0.0,0.0,0.0,1.0,0.0,
2019-06-26T10:06:19.000Z,32,1e9a75beb9134ab2ed23f769ed6d46215fe56a15,"{'personal': 0, 'global': 4}","{'fblinktype': 'external', 'link': 'https://www.publico.es/tremending/2019/06/25/miguel-angel-revilla-ha-asesinado-a-nacho-vidal-el-duelo-virtual-entre-famosos-que-triunfa-en-twitter/', 'isValid': True, 'siteName': 'publico.es', 'title': '“Miguel Ángel Revilla ha asesinado a Nacho Vidal”: el duelo virtual entre famosos que triunfa en Twitter', 'description': 'Diario Público “Miguel Ángel Revilla ha asesinado a Nacho Vidal”: el duelo virtual entre famosos que triunfa en Twitter “De Ciudadanos os tenéis que preocupar cuando se vaya Cantó. Ahí sí” Una derechita cobarde y una ultraderechita nada discreta: el punto número tres del acuerdo entre...'}",958163025602e02aa6c2ecf8a3bc424f9d5118c9,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T07:41:29.000Z,10156360790841846,/diario.publico/posts/10156360790841846,posts,organic,"{'count': 1, 'captions': []}",Diario Público,Diario Público,https://www.facebook.com/diario.publico/,"['Ana Torroja ha acabado con Iñaki Gabilondo. Bertín Osborne sigue en la batalla  ⚔️⚰️', ' Vía Tremending', '“Miguel Ángel Revilla ha asesinado a Nacho Vidal”: el duelo virtual entre famosos que triunfa en Twitter', 'Diario Público “Miguel Ángel Revilla ha asesinado a Nacho Vidal”: el duelo virtual entre famosos que triunfa en Twitter “De Ciudadanos os tenéis que preocupar cuando se vaya Cantó. Ahí sí” Una derechita cobarde y una ultraderechita nada discreta: el punto número tres del acuerdo entre...']",492,10.0,1.0,0.0,0.0,15.0,0.0,
2019-06-26T10:06:18.000Z,28,a8cc07fa05a019b6ecb7285d2d6cbd2b7440bd7e,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/cor/jove-acusa-falete-abusos-sexuals', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': ""Gravíssimes acusacions sexuals a Falete d'un jove de 16 anys"", 'description': 'El noi ha confessat davant les autoritats judicials que el cantant també li demanava que li enviés fotografies i vídeos'}",eed2fc097927b2fe59181cac4716657caaf159e2,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T17:59:32.000Z,1299017756939015,/CatalunyaDiari/posts/1299017756939015,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari ha condiviso un link.,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"[""Gravíssimes acusacions sexuals a Falete d'un jove de 16 anys"", 'El noi ha confessat davant les autoritats judicials que el cantant també li demanava que li enviés fotografies i vídeos']",180,6.0,0.0,0.0,0.0,0.0,0.0,
2019-06-26T10:06:18.000Z,29,a4f7a3e2b809ea20f1746caa0178151284c44116,"{'personal': 0, 'global': 2}",,2382d7d39a17217edba63b1b63eb94f5200869ac,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T07:40:25.000Z,1261339154022821,/ahorapodemos/photos/a.272953592861387/1261336080689795/,photo,organic,"{'count': 1, 'captions': [""L'immagine può contenere: 4 persone, persone sedute, tabella, spazio al chiuso e testo""]}",Podemos,Podemos,https://www.facebook.com/ahorapodemos/,['Equilibrar la balanza fiscal es defender los servicios públicos de nuestro país.'],80,288.0,21.0,0.0,0.0,1.0,0.0,
2019-06-26T10:06:18.000Z,30,ade65820ebcfe2f8e24a11be77146dd0df78ba08,"{'personal': 0, 'global': 1}","{'fblinktype': 'external', 'link': 'https://elpais.com/internacional/2019/06/25/estados_unidos/1561479964_635326.html', 'isValid': True, 'siteName': 'elpais.com', 'title': 'Trump niega la acusación de abuso de una mujer hace 23 años: “No es mi tipo”', 'description': 'El presidente califica de mentira absoluta el relato de la escritora, que asegura que el magnate la violó en un probador cuando era dependienta de una famosa tienda de moda'}",e0d83d9163b9809bae7f7c6e0197bbb194cb6361,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T23:41:00.000Z,10156420064606570,/elpais/posts/10156420064606570,posts,organic,"{'count': 1, 'captions': []}",El País,El País,https://www.facebook.com/elpais/,"['El presidente estadounidense califica de ""mentira absoluta"" el relato de la escritora, que asegura que el magnate la violó en un probador cuando era dependienta de una famosa tienda de moda', 'Trump niega la acusación de abuso de una mujer hace 23 años: “No es mi tipo”', 'El presidente califica de mentira absoluta el relato de la escritora, que asegura que el magnate la violó en un probador cuando era dependienta de una famosa tienda de moda']",439,52.0,0.0,0.0,60.0,63.0,0.0,
2019-06-26T10:06:18.000Z,31,7df3c8d14196477424b2ce222b81361fe52f059e,"{'personal': 0, 'global': 19}",,d679db43cfddd6854af813d81c6ac9b17ae57fc7,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-20T13:53:23.000Z,2307769319270208,/ads/about,,sponsored,"{'count': 3, 'captions': []}",Uber,Uber,https://www.facebook.com/UberSpain/,"['Distintas banderas, orientaciones sexuales e identidades de género, unidas por el Orgullo. Este año, como parte de nuestro compromiso con la comunidad LGTBQ+, seremos patrocinador oficial de movilidad del Orgullo 2019 t.uber.com/orgullo ', ' #OrgulloATodoColor #MadridOrgullo2019']",276,110.0,24.0,0.0,20.0,0.0,0.0,False
2019-06-26T10:05:24.000Z,20,afd1243ea795723d95cb36ceb3b6cc0324417c11,"{'personal': 0, 'global': 4}","{'fblinktype': 'external', 'link': 'https://www.lavanguardia.com/politica/20190625/463118880100/quemado-muneco-marchena-hoguera-lleida-cappont-sant-joan.html', 'isValid': True, 'siteName': 'lavanguardia.com', 'title': 'Quemado un muñeco de Marchena en una hoguera de Lleida por Sant Joan', 'description': 'En la verbena de Sant Joan se quemó un muñeco que emulaba al presidente de la Sala II del Tribunal Supremo, Manuel Marchena, en la hoguera falla reivindicativa del barrio de Cappont en Lleida....'}",11904eac55453f1aab509bb88664827772463140,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T17:16:26.000Z,2656574051072834,/LaVanguardia/posts/2656574051072834,posts,organic,"{'count': 1, 'captions': []}",La Vanguardia,La Vanguardia,https://www.facebook.com/LaVanguardia/,"['También se quemaron fotos del juez del Supremo y de políticos de PSC o Ciutadans en el barrio de Fort Pienc de Barcelona, en el Eixample.', 'Quemado un muñeco de Marchena en una hoguera de Lleida por Sant Joan', 'En la verbena de Sant Joan se quemó un muñeco que emulaba al presidente de la Sala II del Tribunal Supremo, Manuel Marchena, en la hoguera falla reivindicativa del barrio de Cappont en Lleida....']",402,209.0,78.0,0.0,142.0,0.0,0.0,
2019-06-26T10:05:24.000Z,21,5ce7595218439052a069f8233a9954437e574e91,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://blogs.publico.es/david-bollero/2019/06/26/sueldo-ayuntamiento-malaga/', 'isValid': True, 'siteName': 'blogs.publico.es', 'title': 'Primera medida del alcalde: subida de su sueldo un 20%', 'description': 'La primera medida estrella de Francisco de la Torre (PP) en el Ayuntamiento de Málaga no tiene nada que ver con las obras del metro de la ciudad, prolongadas durante años y que han provocado el cierre de varios negocios por quedar aislados. Tampoco con el índice de pobreza infantil, que en la pro...'}",72dce6c610f585686d823ad3ba4fa11bbf7303b8,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T08:12:20.000Z,10156360829226846,/diario.publico/posts/10156360829226846,posts,organic,"{'count': 1, 'captions': []}",Diario Público,Diario Público,https://www.facebook.com/diario.publico/,"['Toda una declaración de intenciones. ¿Hace falta añadir algo más? 💸💸💸', 'Primera medida del alcalde: subida de su sueldo un 20%', 'La primera medida estrella de Francisco de la Torre (PP) en el Ayuntamiento de Málaga no tiene nada que ver con las obras del metro de la ciudad, prolongadas durante años y que han provocado el cierre de varios negocios por quedar aislados. Tampoco con el índice de pobreza infantil, que en la pro...']",425,226.0,0.0,0.0,826.0,207.0,0.0,
2019-06-26T10:05:23.000Z,18,dce76014c8cd324a7d9b3f75222954998eae29e4,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'http://ver.abc.es/d41qo4', 'isValid': True, 'siteName': 'abc.es', 'title': 'Vox exige un «programa único común» a tres para pactar', 'description': 'Rocío Monasterio, líder de Vox en Madrid, ha presentado su documento de mínimos'}",bb6ea5a39ce270785de0c212d4e1f739d379be9c,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T08:31:13.000Z,10159075481219896,/ABCes/posts/10159075481219896,posts,organic,"{'count': 1, 'captions': []}",ABC.es,ABC.es,https://www.facebook.com/ABCes/,"['🔴 #URGENTE Pide en su documento de mínimos luchar contra la inmigración ilegal, libertad de educacion y bajada de impuestos.', 'Vox exige un «programa único común» a tres para pactar', 'Rocío Monasterio, líder de Vox en Madrid, ha presentado su documento de mínimos']",259,88.0,31.0,0.0,0.0,9.0,0.0,
2019-06-26T10:05:23.000Z,19,40acd2f33e262b7c43f39e67e040a9df9bdb161d,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://cincodias.elpais.com/cincodias/2019/06/25/economia/1561477619_376905.html', 'isValid': True, 'siteName': 'cincodias.elpais.com', 'title': ""Moody's advierte de una posible rebaja de ‘rating’ si se deroga la reforma laboral y la de pensiones"", 'description': 'También avisa de que podría elevar la nota de solvencia si la economía sigue creciendo a tasas robustas'}",fe2ffc82a7500bb23ee01ba1fbfa678012bba6b2,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T21:20:00.000Z,10156419624971570,/elpais/posts/10156419624971570,posts,organic,"{'count': 1, 'captions': []}",El País,El País,https://www.facebook.com/elpais/,"[""Moody's manda un aviso a España"", ""Moody's advierte de una posible rebaja de ‘rating’ si se deroga la reforma laboral y la de pensiones"", 'También avisa de que podría elevar la nota de solvencia si la economía sigue creciendo a tasas robustas']",236,48.0,0.0,0.0,44.0,47.0,0.0,
2019-06-26T10:05:18.000Z,14,7a708c58db6e8542a4aa5b459fafa9d4ecef66e9,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'https://www.eldiario.es/consumoclaro/perros/Perros-gatos-alla-claves-lleven_0_912359596.html', 'isValid': True, 'siteName': 'eldiario.es', 'title': 'Perros y gatos, más allá del mito: cinco claves para que se lleven bien', 'description': 'La idea de que perros y gatos se llevan mal por naturaleza es desmentida por la experiencia de la mayoría de quienes conviven con mascotas de ambas especiesExisten algunas claves que se deben tener en cuenta para propiciar que la relación entre los animales sea la mejor posibleLa forma de presenta...'}",670e3778a815ec14fd9296ec47785ad1a92f87f1,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T22:10:00.000Z,2836468106369043,/eldiarioes/posts/2836468106369043,posts,organic,"{'count': 1, 'captions': []}",eldiario.es,eldiario.es,https://www.facebook.com/eldiarioes/,"['La presentación, la comida, los juguetes, darles tiempo... Los perros y los gatos pueden llevarse bien... si sabes cómo. En ConsumoClaro.', 'Perros y gatos, más allá del mito: cinco claves para que se lleven bien', 'La idea de que perros y gatos se llevan mal por naturaleza es desmentida por la experiencia de la mayoría de quienes conviven con mascotas de ambas especiesExisten algunas claves que se deben tener en cuenta para propiciar que la relación entre los animales sea la mejor posibleLa forma de presenta...']",511,49.0,5.0,0.0,0.0,0.0,1.0,
2019-06-26T10:05:18.000Z,15,f6016f75287584f5cfa8d238b12433a42b82404c,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/ciencia-i-salut/canyella-beneficis-planta-magica-passio', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': 'Descobreix la canyella com una planta que atrau la passió i els diners', 'description': 'Descobreix totes les propietats que té, entre les quals destaquen els seus efectes afrodisíacs'}",705131bae7d630211c24040a75c09dadef4be789,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T22:00:00.000Z,1293500710824053,/CatalunyaDiari/posts/1293500710824053,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari ha condiviso un link.,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"['Descobreix la canyella com una planta que atrau la passió i els diners', 'Descobreix totes les propietats que té, entre les quals destaquen els seus efectes afrodisíacs']",165,15.0,0.0,0.0,0.0,0.0,0.0,
2019-06-26T10:05:18.000Z,16,f035eea40a78022eb9a298b5017a8bf138d74f50,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'https://elpais.com/sociedad/2019/06/25/actualidad/1561464701_842968.html', 'isValid': True, 'siteName': 'elpais.com', 'title': 'La OMS, sobre Madrid Central: “Todo lo que proteja la salud no se puede tocar”', 'description': 'Esperamos que los planes que se pongan en marcha sean irreversibles , dice María Neira, directora del departamento de Salud Pública y Medio Ambiente'}",b4d7cf974804192e1df5eb05c1b4df80080b4a23,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T19:40:00.000Z,10156419445326570,/elpais/posts/10156419445326570,posts,organic,"{'count': 1, 'captions': []}",El País,El País,https://www.facebook.com/elpais/,"['""Solo hay beneficios en políticas a favor de ciudades sostenibles, que van a favor del ciudadano y no del coche. Todo lo que proteja la salud no se puede tocar, hay que mejorarlo siempre""', 'La OMS, sobre Madrid Central: “Todo lo que proteja la salud no se puede tocar”', 'Esperamos que los planes que se pongan en marcha sean irreversibles , dice María Neira, directora del departamento de Salud Pública y Medio Ambiente']",415,1785.0,213.0,0.0,0.0,29.0,0.0,
2019-06-26T10:05:18.000Z,17,61721f73d7f9f433d1ff4277cac02a96668ca8c0,"{'personal': 0, 'global': 1}","{'fblinktype': 'external', 'link': 'https://catalunyadiari.com/cor/campanario-guanya-seva-batalla-judicial-contra-salvame', 'isValid': True, 'siteName': 'catalunyadiari.com', 'title': ""'Sálvame' rep una de les pitjors notícies després d'anys de judicis"", 'description': ""L'odontòloga rebrà una indemnització de 8.000 euros per danys morals i intromissió a la seva intimitat""}",d7ca068666720df6a6286ba85595babae9977d38,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T09:00:00.000Z,1299818836858907,/CatalunyaDiari/posts/1299818836858907,posts,organic,"{'count': 1, 'captions': []}",Catalunya Diari ha condiviso un link.,Catalunya Diari,https://www.facebook.com/CatalunyaDiari/,"[""'Sálvame' rep una de les pitjors notícies després d'anys de judicis"", ""L'odontòloga rebrà una indemnització de 8.000 euros per danys morals i intromissió a la seva intimitat""]",170,8.0,0.0,1.0,0.0,1.0,0.0,
2019-06-26T10:05:14.000Z,9,4d63559295dd14b07dabd544d20a6e8e8c367f0c,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'https://www.lavanguardia.com/vida/20190625/463120761694/anciana-arrestada-policia-deseo.html', 'isValid': True, 'siteName': 'lavanguardia.com', 'title': 'Una anciana de 93 años cumple su deseo de ser arrestada', 'description': 'A sus 93 años, Josie tenía un deseo: ser arrestada. Y la Policía del condado de Gran Manchester lo hizo realidad. Así lo demuestran las imágenes que dejan constancia de su detención, y que han sido...'}",3a2ac0b9ad5e335c0626852ddd303b5c74bbdba8,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T22:00:01.000Z,2656817511048488,/LaVanguardia/posts/2656817511048488,posts,organic,"{'count': 1, 'captions': []}",La Vanguardia,La Vanguardia,https://www.facebook.com/LaVanguardia/,"['A sus 93 años, Josie tenía un deseo: ser arrestada. Y la Policía hizo realidad ese deseo. Los agentes se encargaron de subirla al furgón y trasladarla hasta dependencias policiales, donde se sentó en la silla de la sala de interrogatorios.', 'Una anciana de 93 años cumple su deseo de ser arrestada', 'A sus 93 años, Josie tenía un deseo: ser arrestada. Y la Policía del condado de Gran Manchester lo hizo realidad. Así lo demuestran las imágenes que dejan constancia de su detención, y que han sido...']",496,233.0,82.0,0.0,0.0,481.0,0.0,
2019-06-26T10:05:14.000Z,10,c86ae27c71d63ab9704dc3b7107e73a5035424bb,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'https://www.publico.es/sociedad/madrid-hijos-adoptivos-predilectos-mujeres.html', 'isValid': True, 'siteName': 'publico.es', 'title': 'Madrid no tiene Hijas Adoptivas: todos han sido hombres, excepto... Carmencita Franco', 'description': 'La ciudad sólo cuenta con dos Hijos Predilectos, también varones: Plácido Domingo y Julio Iglesias. Hay cuatro vacantes, que podrían ser ocupadas por mujeres ilustres nacidas en la capital, lo que al menos compensaría su invisibilidad histórica.'}",74463363095bd0e1bfbab5b7b8719f21c4dbd82d,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T23:50:00.000Z,10156359236656846,/diario.publico/posts/10156359236656846,posts,organic,"{'count': 1, 'captions': []}",Diario Público,Diario Público,https://www.facebook.com/diario.publico/,"['Madrid también invisibiliza a las mujeres ⬇', 'Madrid no tiene Hijas Adoptivas: todos han sido hombres, excepto... Carmencita Franco', 'La ciudad sólo cuenta con dos Hijos Predilectos, también varones: Plácido Domingo y Julio Iglesias. Hay cuatro vacantes, que podrían ser ocupadas por mujeres ilustres nacidas en la capital, lo que al menos compensaría su invisibilidad histórica.']",375,18.0,0.0,0.0,107.0,15.0,0.0,
2019-06-26T10:05:14.000Z,11,98468c02ff537b264b17409c7cf81153b8c48a19,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'http://ver.abc.es/olzjq4', 'isValid': True, 'siteName': 'abc.es', 'title': 'Lo que pasó el 30 de abril en Venezuela, explicado por el exjefe del Sebin', 'description': 'Ha pasado más de dos meses en la clandestinidad. Poco se ha sabido del general Cristopher Figuera, exjefe del Servicio Bolivariano de Inteligencia Nacional (Sebin), desde que el fallido levantamiento militar de Juan Guaidó del pasado 30 de abril lo dejara en completa evidencia como «conspirador»'}",6274a72e6a75d270f148c621ca0ad3579c27dc23,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T01:50:00.000Z,10159074775724896,/ABCes/posts/10159074775724896,posts,organic,"{'count': 1, 'captions': []}",ABC.es,ABC.es,https://www.facebook.com/ABCes/,"['«Maduro es el jefe de una empresa criminal», afirma Cristopher Figuera en una entrevista a «The Washington Post».', 'Lo que pasó el 30 de abril en Venezuela, explicado por el exjefe del Sebin', 'Ha pasado más de dos meses en la clandestinidad. Poco se ha sabido del general Cristopher Figuera, exjefe del Servicio Bolivariano de Inteligencia Nacional (Sebin), desde que el fallido levantamiento militar de Juan Guaidó del pasado 30 de abril lo dejara en completa evidencia como «conspirador»']",485,7.0,1.0,0.0,0.0,0.0,0.0,
2019-06-26T10:05:13.000Z,8,feb82ed432000fb40558a9056e04be1290742df8,"{'personal': 0, 'global': 1}","{'fblinktype': 'external', 'link': 'https://elpais.com/politica/2019/06/25/actualidad/1561480759_570147.html', 'isValid': True, 'siteName': 'elpais.com', 'title': 'Alcalde y concejales del Ayuntamiento de Málaga se suben el sueldo un 20%', 'description': 'PP, PSOE, Adelante Andalucía y Ciudadanos aprueban la medida por unanimidad “para compensar las sucesivas reducciones realizadas durante la crisis'}",cd5cd390e83234589036e17f45960d0334ed8410,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-25T20:20:00.000Z,10156419482361570,/elpais/posts/10156419482361570,posts,organic,"{'count': 1, 'captions': []}",El País,El País,https://www.facebook.com/elpais/,"['La primera decisión del equipo de gobierno de Málaga ha sido subirse el sueldo un 20%. Los 4 partidos —PP, PSOE, Adelante y Ciudadanos— han aprobado la iniciativa. El alcalde se convierte en el séptimo regidor con mejor sueldo', 'Alcalde y concejales del Ayuntamiento de Málaga se suben el sueldo un 20%', 'PP, PSOE, Adelante Andalucía y Ciudadanos aprueban la medida por unanimidad “para compensar las sucesivas reducciones realizadas durante la crisis']",447,264.0,0.0,0.0,1973.0,333.0,0.0,
2019-06-26T10:05:09.000Z,1,a08d6b5aa3c32fa6d6274927dc882d29a627217e,"{'personal': 0, 'global': 2}","{'fblinktype': 'external', 'link': 'https://www.eldiario.es/politica/Sanchez-Iglesias_0_913759672.html', 'isValid': True, 'siteName': 'eldiario.es', 'title': 'Chicken game, el último plato típico de la cocina política española', 'description': 'Las reuniones de Sánchez e Iglesias no ofrecen ningún resultado claro y aumentan el riesgo de unas nuevas elecciones que\xa0den una\xa0segunda oportunidad\xa0a las tres derechas'}",f4a5660a2efed3141843fcc8ebf23baf75bd2fa6,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T07:35:00.000Z,2837457559603431,/eldiarioes/posts/2837457559603431,posts,organic,"{'count': 1, 'captions': []}",eldiario.es,eldiario.es,https://www.facebook.com/eldiarioes/,"['✍🏽 La crónica política de Iñigo Sáenz de Ugarte | ""Las reuniones de Sánchez e Iglesias no ofrecen ningún resultado claro y aumentan el riesgo de unas nuevas elecciones que den una segunda oportunidad a las tres derechas"".', 'Chicken game, el último plato típico de la cocina política española', 'Las reuniones de Sánchez e Iglesias no ofrecen ningún resultado claro y aumentan el riesgo de unas nuevas elecciones que\xa0den una\xa0segunda oportunidad\xa0a las tres derechas']",457,31.0,0.0,0.0,23.0,0.0,6.0,
2019-06-26T10:05:09.000Z,2,f4a2e0d0bb0aba89ffadbe694be83aa5923c2d58,"{'personal': 0, 'global': 34}",,3b9c92a6154ee1323fab0b710db4450d313736a5,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-04-30T12:00:06.000Z,1033649140163379,,,sponsored,"{'count': 3, 'captions': []}",Turismo Región de Murcia,Turismo Región de Murcia,https://www.facebook.com/turismoregiondemurcia/,['Sumérgete en las Reservas Marinas Protegidas de Cabo de Palos - Islas Hormigas y Cabo Tiñoso #CostaCálida'],105,27.0,0.0,0.0,0.0,0.0,0.0,False
2019-06-26T10:05:09.000Z,3,50e42c7cf3277bb99abd0bd754aa7f4cc56a57f3,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'http://ver.abc.es/1agze1', 'isValid': True, 'siteName': 'abc.es', 'title': 'Sigue la polémica por el burkini en Francia: multan con 35 euros a varias musulmanas por usarlo', 'description': 'El colectivo «Alianza cívica» anuncia nuevas «acciones» a lo largo del verano, insistiendo en que pretende defender la «libertad» de las mujeres'}",29ef2557bd47e6f7141246eeeb983cbb94022443,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T09:50:00.000Z,10159075624749896,/ABCes/posts/10159075624749896,posts,organic,"{'count': 1, 'captions': []}",ABC.es,ABC.es,https://www.facebook.com/ABCes/,"['El uso del burkini se confirma como la polémica del verano.', 'Sigue la polémica por el burkini en Francia: multan con 35 euros a varias musulmanas por usarlo', 'El colectivo «Alianza cívica» anuncia nuevas «acciones» a lo largo del verano, insistiendo en que pretende defender la «libertad» de las mujeres']",300,93.0,25.0,0.0,0.0,24.0,0.0,
2019-06-26T10:05:09.000Z,4,5e7f655d1a4702ebafae89059846f8eda28282cb,"{'personal': 0, 'global': 1}","{'fblinktype': 'external', 'link': 'https://www.lavanguardia.com/sucesos/20190626/463124491592/republica-dominicana-joven-argentina-enferma-coma-punta-cana.html', 'isValid': True, 'siteName': 'lavanguardia.com', 'title': 'Una menor argentina lucha por su vida tras enfermar en República Dominicana', 'description': 'La joven argentina Candela Aylén Saccone ha sido la última turista de República Dominicana que ha enfermado en extrañas circunstancias tras visitar el país caribeño. La chica de 15 años sufrió el...'}",4b7dadead7976a9a34460206e60d7965d5481be1,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T09:55:13.000Z,2658026377594268,/LaVanguardia/posts/2658026377594268,posts,organic,"{'count': 1, 'captions': []}",La Vanguardia,La Vanguardia,https://www.facebook.com/LaVanguardia/,"['Candela Aylén Saccone ha sido la última turista de República Dominicana que ha enfermado en extrañas circunstancias tras visitar el país caribeño. Algunos viajeros están sufriendo raras enfermedades tras visitar el país.', 'Una menor argentina lucha por su vida tras enfermar en República Dominicana', 'La joven argentina Candela Aylén Saccone ha sido la última turista de República Dominicana que ha enfermado en extrañas circunstancias tras visitar el país caribeño. La chica de 15 años sufrió el...']",495,4.0,0.0,20.0,0.0,0.0,11.0,
2019-06-26T10:05:09.000Z,5,0d1674e296ca77816ed99108294a06901e72c36d,"{'personal': 0, 'global': 1}","{'fblinktype': 'external', 'link': 'https://www.publico.es/sociedad/jose-couso-constitucional-desestima-recursos-archivo-muerte-couso.html', 'isValid': True, 'siteName': 'publico.es', 'title': 'El Constitucional desestima los recursos contra el archivo por la muerte de Couso', 'description': 'El Supremo confirmó en octubre de 2016 el sobreseimiento de la causa acordada por la Audiencia Nacional. Los familiares de Couso y la Asociación Libre de Abogados recurrieron la decisión, pero ahora el Constitucional rechaza reabrir el caso.'}",0fc19a827249444f60a4262d133d58a4c21418f0,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T09:26:32.000Z,10156360865941846,/diario.publico/posts/10156360865941846,posts,organic,"{'count': 1, 'captions': []}",Diario Público,Diario Público,https://www.facebook.com/diario.publico/,"['El Constitucional no reabrirá el caso Couso ⬇', 'El Constitucional desestima los recursos contra el archivo por la muerte de Couso', 'El Supremo confirmó en octubre de 2016 el sobreseimiento de la causa acordada por la Audiencia Nacional. Los familiares de Couso y la Asociación Libre de Abogados recurrieron la decisión, pero ahora el Constitucional rechaza reabrir el caso.']",369,12.0,0.0,0.0,97.0,0.0,25.0,
2019-06-26T10:05:09.000Z,6,269afc0f265a5cc480b8136c05d25987866f0ab3,"{'personal': 0, 'global': 0}","{'fblinktype': 'external', 'link': 'https://elpais.com/politica/2019/06/26/actualidad/1561539385_775254.html', 'isValid': True, 'siteName': 'elpais.com', 'title': 'Iglesias sugiere que la investidura de Sánchez será después del verano', 'description': 'El líder de Unidas Podemos reconoce que no se puede fiar de la palabra de ningún dirigente político'}",dcf4dced5f8fb1b2fb47b3476f51278e4bfd6b30,rosemary-ceviche-meringue,raspberry-apple-doughnut,2019-06-26T09:47:43.000Z,10156420882321570,/elpais/posts/10156420882321570,posts,organic,"{'count': 1, 'captions': []}",El País,El País,https://www.facebook.com/elpais/,"['ÚLTIMA HORA | Pablo Iglesias sugiere que la investidura de Pedro Sánchez será después del verano', 'Iglesias sugiere que la investidura de Sánchez será después del verano', 'El líder de Unidas Podemos reconoce que no se puede fiar de la palabra de ningún dirigente político']",267,10.0,0.0,2.0,0.0,9.0,0.0,
