date,postId,source,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,url,total_views,average_order,seen_by,visible
2019-05-17 20:00:00+00:00,2759695077379680,eldiario.es,"Estados Unidos intenta frenar la expansión mundial de la gigante tecnológica china Huawei como principal arquitecta del 5G, el Internet del futuro.",52.0,30.0,4.0,0.0,6.0,1.0,11.0,6.0,/story.php?story_fbid=2759695077379680&id=417471918268686,10.0,28.4,2.0,yes
2019-05-17 20:20:01+00:00,10158940368939896,ABC.es,Estas personas tenían que ser diagnosticadas como enfermos mentales para poder acceder a una atención médica.,153.0,31.0,85.0,7.0,19.0,3.0,8.0,55.0,/story.php?story_fbid=10158940368939896&id=7377874895,6.0,43.833333333333336,2.0,yes
2019-05-17 20:50:00+00:00,10158940443884896,ABC.es,Mario Vaquerizo no atraviesa uno de sus mejores momentos. Lleva desde que comenzó el año con varios problemas de salud.,31.0,13.0,3.0,0.0,2.0,12.0,1.0,21.0,/story.php?story_fbid=10158940443884896&id=7377874895,1.0,38.0,1.0,yes
2019-05-17 21:20:00+00:00,10158940505439896,ABC.es,El protagonista de la saga «Crepúsculo» planea convertirse en el nuevo gran superhérore de DC Comics.,193.0,63.0,59.0,8.0,10.0,7.0,46.0,60.0,/story.php?story_fbid=10158940505439896&id=7377874895,1.0,39.0,1.0,yes
2019-05-17 21:50:00+00:00,10158940598554896,ABC.es,"Una nueva exposición en el Museo Nacional de Arte Romano de Mérida, «Reciclando Emerita», explica cómo se reutilizaban espacios y objetos durante la edad Antigua",19.0,14.0,0.0,4.0,1.0,0.0,0.0,1.0,/story.php?story_fbid=10158940598554896&id=7377874895,0.0,0.0,0.0,no
2019-05-17 22:20:00+00:00,10158940680044896,ABC.es,"Birmania, un paraíso para los elefantes hasta hace poco, se ha convertido en un infierno para estos paquidermos. La historia de Mi Chaw, un bebé elefanta, simboliza la realidad de un país donde los elefantes salvajes desaparecen.",190.0,107.0,1.0,10.0,3.0,62.0,7.0,6.0,/story.php?story_fbid=10158940680044896&id=7377874895,4.0,24.5,1.0,yes
2019-05-17 22:50:00+00:00,10158940769229896,ABC.es,La cinta ha sido uno de los fenómenos fílmicos más potentes de la temporada al recaudar más de 900 millones de dólares en taquilla en todo el mundo.,28.0,12.0,5.0,0.0,10.0,0.0,1.0,1.0,/story.php?story_fbid=10158940769229896&id=7377874895,0.0,0.0,0.0,no
2019-05-17 23:20:00+00:00,10158940857104896,ABC.es,"Mediante un novedoso dispositivo muestra información en tiempo real sobre los niveles de partículas a través del sistema de audio, video y navegación del vehículo.",4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,/story.php?story_fbid=10158940857104896&id=7377874895,0.0,0.0,0.0,no
2019-05-17 23:50:00+00:00,10158940931329896,ABC.es,"«Retrato del platero Antonio Martínez», en paradero desconocido durante años, fue subastado ayer en la Sala Ansorena de Madrid",16.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,/story.php?story_fbid=10158940931329896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 00:20:00+00:00,10158941001014896,ABC.es,Piden a los poderes públicos que garanticen una alimentación pública de calidad en todos los centros escolares.,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,/story.php?story_fbid=10158941001014896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 00:50:00+00:00,10158941066989896,ABC.es,"Mario Picazo, meteorólogo y experto en cambio climático, explica que «la corriente ha perdido algo de intensidad estos últimos años».",8.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,/story.php?story_fbid=10158941066989896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 01:20:00+00:00,10158941121834896,ABC.es,El acercamiento entre aulas y oficinas o fábricas facilita el que los jóvenes encuentren sin dificultad su primer trabajo y reduce el número de vacantes que se quedan sin cubrir.,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,/story.php?story_fbid=10158941121834896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 01:50:00+00:00,10158941165579896,ABC.es,El presidente interino de Venezuela dice que la reunión será el lunes y otras fuentes añaden que será en el Pentágono,22.0,15.0,1.0,5.0,1.0,0.0,0.0,4.0,/story.php?story_fbid=10158941165579896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 02:20:00+00:00,10158941202779896,ABC.es,Una investigación explica por qué algunas verduras impiden el desarrollo de tumores y abren una nueva vía de tratamiento.,253.0,224.0,2.0,18.0,9.0,0.0,0.0,27.0,/story.php?story_fbid=10158941202779896&id=7377874895,2.0,36.5,1.0,yes
2019-05-18 02:50:00+00:00,10158941241264896,ABC.es,"La compañía precisa de médicos, administrativos, electromecánicos, mozos de almacén y personal de supermercados en doce provincias.",24.0,19.0,2.0,3.0,0.0,0.0,0.0,7.0,/story.php?story_fbid=10158941241264896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 04:15:00+00:00,2760462720636249,eldiario.es,"Cambio en el PSOE: ahora ya se habla de estudiar distintos ""niveles de colaboración"" con su principal aliado, que mantiene su exigencia de un Gobierno conjunto.",669.0,536.0,17.0,105.0,2.0,1.0,9.0,111.0,/story.php?story_fbid=2760462720636249&id=417471918268686,14.0,13.285714285714286,1.0,yes
2019-05-18 04:45:00+00:00,2760502050632316,eldiario.es,"Las  estrecheces económicas del PP, en la viñeta de Manel Fontdevila.",94.0,40.0,52.0,2.0,0.0,0.0,0.0,11.0,/story.php?story_fbid=2760502050632316&id=417471918268686,1.0,40.0,1.0,yes
2019-05-18 05:15:00+00:00,2760534543962400,eldiario.es,"✍️ OPINIÓN | ""El ejercicio de la política dentro de las normas y restricciones del consenso español establecido ya quedó atrás para la mayoría de los catalanes"", escribe Suso de Toro.",98.0,76.0,1.0,19.0,1.0,0.0,1.0,31.0,/story.php?story_fbid=2760534543962400&id=417471918268686,2.0,44.0,1.0,yes
2019-05-18 05:16:01+00:00,10158941473989896,ABC.es,Reclama «un servicio a España» y Abalos pide a Cs que no les haga depender de ERC,763.0,156.0,471.0,2.0,12.0,1.0,124.0,358.0,/story.php?story_fbid=10158941473989896&id=7377874895,8.0,26.0,2.0,yes
2019-05-18 05:35:00+00:00,10158941470944896,ABC.es,"La nadadora olímpica mantiene una relación desde hace varios meses con el cantante Ángel Capel, de la edición 2009",7.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,/story.php?story_fbid=10158941470944896&id=7377874895,6.0,25.0,1.0,yes
2019-05-18 05:45:00+00:00,2760537987295389,eldiario.es,"""Díaz Ayuso se ha convertido en el mejor ejemplo de meme, aquel que se retroalimenta a sí mismo con nuevos hallazgos"". La crónica de Iñigo Sáenz de Ugarte.",232.0,85.0,138.0,1.0,2.0,0.0,6.0,55.0,/story.php?story_fbid=2760537987295389&id=417471918268686,8.0,12.5,2.0,yes
2019-05-18 05:50:00+00:00,10158941478159896,ABC.es,"Esta ciudad, situada en medio del desierto demográfico, ha creado 3.000 empleos en cinco años, gana habitantes y su cifra de ocupados crece a más ritmo que en Zaragoza capital y que en el conjunto de Aragón",447.0,387.0,0.0,51.0,11.0,0.0,0.0,19.0,/story.php?story_fbid=10158941478159896&id=7377874895,1.0,18.0,1.0,yes
2019-05-18 06:05:00+00:00,10158941481904896,ABC.es,"Candidato al Ayuntamiento por Madrid En Pie: «Pasé mucho miedo cuando destinaron a mi padre, policía nacional, a Irún»",4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,/story.php?story_fbid=10158941481904896&id=7377874895,3.0,42.0,1.0,yes
2019-05-18 06:17:41+00:00,2760618600620661,eldiario.es,"El candidato de ERC a la alcaldía de Barcelona, sobre Iceta: ""La propuesta llega en un marco de represión continuada e incluso aumentada desde el Gobierno que formula la propuesta"".",203.0,88.0,39.0,4.0,4.0,5.0,63.0,147.0,/story.php?story_fbid=2760618600620661&id=417471918268686,12.0,27.416666666666668,2.0,yes
2019-05-18 06:20:00+00:00,10158941511444896,ABC.es,"▶️ El alcaldable del PP, Xavier Garcia Albiol, señala a las juventudes de la CUP como responsables del incidente",129.0,24.0,8.0,2.0,5.0,13.0,78.0,51.0,/story.php?story_fbid=10158941511444896&id=7377874895,8.0,22.125,1.0,yes
2019-05-18 06:35:00+00:00,10158941525369896,ABC.es,Varias asociaciones denuncian en Madrid la instrumentalización de las aulas de manos de los independentistas,29.0,4.0,0.0,0.0,5.0,2.0,18.0,10.0,/story.php?story_fbid=10158941525369896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 06:45:00+00:00,2760620150620506,eldiario.es,El Ayuntamiento de Badalona ha tenido que suspender un concierto de Marta Sánchez después de que le tirasen huevos al escenario.,1091.0,272.0,598.0,115.0,29.0,21.0,56.0,255.0,/story.php?story_fbid=2760620150620506&id=417471918268686,4.0,38.25,2.0,yes
2019-05-18 06:50:00+00:00,10158941574689896,ABC.es,"Según estas grabaciones, durante una reunión en julio de 2017, el ultraderechista Christian Strache habría prometido a un inversor ruso en un chalet en Ibiza contratos públicos a cambio de ayudas para la campaña de su partido",11.0,3.0,2.0,1.0,4.0,0.0,1.0,4.0,/story.php?story_fbid=10158941574689896&id=7377874895,8.0,25.625,1.0,yes
2019-05-18 07:05:00+00:00,10158941543734896,ABC.es,"El líder del PPdeG baja el pistón en una visita a Vilagarcía donde vio muebles, probó viandas y demostró su carisma",40.0,22.0,12.0,2.0,0.0,0.0,4.0,14.0,/story.php?story_fbid=10158941543734896&id=7377874895,2.0,41.5,1.0,yes
2019-05-18 07:15:00+00:00,2760640687285119,eldiario.es,"✍️ OPINIÓN | ""El drama del PP es que la lucha ya no es siquiera por el poder sino por las gachas de cada día"", escribe Rosa María Artal.",677.0,532.0,90.0,44.0,6.0,2.0,3.0,65.0,/story.php?story_fbid=2760640687285119&id=417471918268686,3.0,25.333333333333332,1.0,yes
2019-05-18 07:20:00+00:00,10158941546779896,ABC.es,Joana Ortega cobrará más de 100.000 euros como asesora en el gobierno de Torra,124.0,12.0,9.0,0.0,4.0,3.0,96.0,62.0,/story.php?story_fbid=10158941546779896&id=7377874895,2.0,26.5,1.0,yes
2019-05-18 07:21:42+00:00,10158941672659896,ABC.es,"🔴 #URGENTE El religioso ha fallecido por las múltiples heridas con arma blanca provocadas por un antiguo cocinero, que había sido despedido dos meses antes y que ya ha sido detenido por las fuerzas de seguridad del país africano",926.0,103.0,0.0,0.0,22.0,595.0,206.0,93.0,/story.php?story_fbid=10158941672659896&id=7377874895,14.0,21.857142857142858,2.0,yes
2019-05-18 07:35:00+00:00,10158941581739896,ABC.es,Almeida limpia una pintada insultante contra la Policía en un mitin en Vicálvaro,118.0,88.0,12.0,12.0,1.0,2.0,3.0,23.0,/story.php?story_fbid=10158941581739896&id=7377874895,13.0,31.692307692307693,2.0,yes
2019-05-18 07:45:00+00:00,2760642083951646,eldiario.es,"✍️ ""Barcelona es un referente global de una ciudad valiente, ecologista y feminista"". Bill de Blasio, Dilma Rousseff, Noam Chomsky, Naomi Klein, Judith Butler y 200 personas más apoyan a Ada Colau.",528.0,423.0,24.0,74.0,3.0,0.0,4.0,42.0,/story.php?story_fbid=2760642083951646&id=417471918268686,5.0,21.4,1.0,yes
2019-05-18 07:50:00+00:00,10158941533489896,ABC.es,"Según un académico de la Universidad de Bristol, el manuscrito medieval estaría escrito en un lenguaje extinto anterior a las lenguas romances",205.0,162.0,1.0,10.0,32.0,0.0,0.0,7.0,/story.php?story_fbid=10158941533489896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 07:59:23+00:00,10158941748759896,ABC.es,"🔴 #ÚLTIMAHORA A Aguado, candidato a la presidencia de la Comunidad y a sus acompañantes les han lanzado objetos e insultado. La Policía está en la zona",341.0,36.0,13.0,2.0,10.0,9.0,271.0,159.0,/story.php?story_fbid=10158941748759896&id=7377874895,12.0,24.333333333333332,2.0,yes
2019-05-18 08:05:00+00:00,10158941557549896,ABC.es,El alcalde de Santa Margalida afirma que la errata detectada en los diplomas de un curso para adultos fue subsanada antes de repartir las titulaciones,194.0,17.0,17.0,4.0,12.0,10.0,134.0,77.0,/story.php?story_fbid=10158941557549896&id=7377874895,8.0,27.375,2.0,yes
2019-05-18 08:19:25+00:00,2760765297272658,eldiario.es,"Las jornadas de los trabajadores del campo suelen consistir entre 13 y 15 horas diarias, incluyendo el transporte: ""Somos una realidad que quieren tapar"".",1018.0,417.0,3.0,1.0,6.0,271.0,320.0,96.0,/story.php?story_fbid=2760765297272658&id=417471918268686,7.0,24.142857142857142,2.0,yes
2019-05-18 08:20:00+00:00,10158941530194896,ABC.es,"Fue arrestado con una mochila llena de ropa y 4.000 euros, «como si pensara ir a alguna parte»",32.0,27.0,0.0,2.0,0.0,0.0,3.0,20.0,/story.php?story_fbid=10158941530194896&id=7377874895,1.0,42.0,1.0,yes
2019-05-18 08:35:00+00:00,10158941586899896,ABC.es,#EditorialABC La designación de Meritxell Batet y Manuel Cruz necesariamente debe ser interpretada como un gesto de Moncloa con el separatismo catalán,88.0,16.0,2.0,2.0,1.0,4.0,63.0,32.0,/story.php?story_fbid=10158941586899896&id=7377874895,1.0,43.0,1.0,yes
2019-05-18 08:50:00+00:00,2760788053937049,eldiario.es,"ANÁLISIS | ""Siempre es interesante intentar definir la imagen autopercibida de una nación. Para Suecia, solo se podría utilizar una palabra: bondad. Sin embargo, ahora no parecemos tan buenos como nos gustaría"".",121.0,106.0,1.0,1.0,3.0,3.0,7.0,19.0,/story.php?story_fbid=2760788053937049&id=417471918268686,16.0,11.25,2.0,yes
2019-05-18 08:50:00+00:00,10158941549739896,ABC.es,Messi se desmarca de los gritos secesionistas a favor de los políticos presos ante Quim Torra,159.0,130.0,4.0,23.0,1.0,0.0,1.0,33.0,/story.php?story_fbid=10158941549739896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 09:05:00+00:00,10158941635739896,ABC.es,"La mujer, a la que su pareja acusa de haber acabado con la vida de la joven profesora, no se presentó este jueves a declarar ante el juez",30.0,11.0,0.0,1.0,0.0,0.0,18.0,23.0,/story.php?story_fbid=10158941635739896&id=7377874895,8.0,22.125,2.0,yes
2019-05-18 09:20:00+00:00,10158941937929896,ABC.es,"El arresto del sospechoso se ha producido por malos tratos previos, a la espera de determinar aún las causas del fuego que se produjo el lunes en un inmueble semiabandonado de la barriada de Es Viver",21.0,14.0,1.0,0.0,2.0,0.0,4.0,2.0,/story.php?story_fbid=10158941937929896&id=7377874895,2.0,43.0,1.0,yes
2019-05-18 09:20:59+00:00,2760849047264283,eldiario.es,"La participación en Eurovisión, junto con las competiciones de la UEFA y la FIBA, permiten a Israel presentarse como un país occidental más, moderno y democrático.",657.0,126.0,18.0,4.0,3.0,31.0,475.0,163.0,/story.php?story_fbid=2760849047264283&id=417471918268686,8.0,24.75,2.0,yes
2019-05-18 09:50:00+00:00,10158941950399896,ABC.es,«El perro estaba desenterrando un montón de tierra y los pies del bebé emergieron»,1332.0,697.0,1.0,186.0,316.0,110.0,22.0,61.0,/story.php?story_fbid=10158941950399896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 09:50:00+00:00,10158941561029896,ABC.es,La reina del pop viajó a Israel el pasado martes a bordo de un avión privado con un séquito de cien personas,181.0,60.0,14.0,10.0,24.0,8.0,65.0,90.0,/story.php?story_fbid=10158941561029896&id=7377874895,3.0,36.0,2.0,yes
2019-05-18 10:04:55+00:00,2760912043924650,eldiario.es,Un proyecto faraónico que habría redefinido el papel de Aragón como epicentro del juego en España y el sur de Europa. Las Vegas en los Monegros. De esto no queda nada.,65.0,40.0,17.0,1.0,6.0,0.0,1.0,26.0,/story.php?story_fbid=2760912043924650&id=417471918268686,4.0,36.5,2.0,yes
2019-05-18 10:05:00+00:00,10158941625919896,ABC.es,Ha subido a las altares en Madrid en una ceremonia presidida por el prefecto de la Congregación para la Causa de los Santos,151.0,117.0,9.0,17.0,3.0,4.0,1.0,24.0,/story.php?story_fbid=10158941625919896&id=7377874895,6.0,24.833333333333332,1.0,yes
2019-05-18 10:20:00+00:00,10158941618699896,ABC.es,"También puede ser el último partido de Keylor con el Real Madrid, aunque el club le ha comunicado que si desea quedarse no habrá problema",26.0,10.0,2.0,2.0,4.0,6.0,2.0,18.0,/story.php?story_fbid=10158941618699896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 10:35:00+00:00,10158941885749896,ABC.es,Un informe revela que los mandos no gestionaron adecuadamente la situación y que «toleraron comentarios y chistes indecentes y sexistas»,46.0,8.0,8.0,2.0,2.0,0.0,26.0,9.0,/story.php?story_fbid=10158941885749896&id=7377874895,5.0,45.6,2.0,yes
2019-05-18 10:35:00+00:00,2760923357256852,eldiario.es,"✍️ OPINIÓN | ""Sánchez tendrá que tener mucho cuidado en sus relaciones con los sindicatos que tras un largo tiempo de casi ostracismo vuelven al primer plano de la política"", reflexiona Carlos Elordi.",50.0,46.0,2.0,1.0,1.0,0.0,0.0,5.0,/story.php?story_fbid=2760923357256852&id=417471918268686,5.0,25.4,2.0,yes
2019-05-18 10:35:00+00:00,10158941645954896,ABC.es,"Aseguran que la entidad alemana de forma unilateral veta el uso de camisas o camisetas de tirantes, escotes, minifaldas o bermudas para la estancia en la oficina y para las reuniones.",590.0,423.0,20.0,66.0,19.0,2.0,60.0,217.0,/story.php?story_fbid=10158941645954896&id=7377874895,7.0,22.142857142857142,2.0,yes
2019-05-18 10:50:00+00:00,10158941715644896,ABC.es,"El conductor, que ya había sido arrestado por hechos similares, trató de darse a la fuga",64.0,16.0,0.0,1.0,4.0,2.0,41.0,7.0,/story.php?story_fbid=10158941715644896&id=7377874895,5.0,19.6,1.0,yes
2019-05-18 11:05:00+00:00,10158941701289896,ABC.es,Los equipos de rescate lo escucharon llorar a unos 500 metros de su casa de Kentucky. El niño estaba deshidratado,194.0,110.0,0.0,39.0,16.0,29.0,0.0,8.0,/story.php?story_fbid=10158941701289896&id=7377874895,2.0,25.5,1.0,yes
2019-05-18 11:05:00+00:00,2760998810582640,eldiario.es,"Carmena: ""Se me tilda de senil por tener 75 años. Estoy orgullosa de tenerlos porque tengo la enorme dicha de vivir en un país en el que tenemos una Seguridad Social que garantiza la vida"".",1256.0,1037.0,36.0,176.0,1.0,1.0,5.0,141.0,/story.php?story_fbid=2760998810582640&id=417471918268686,11.0,19.727272727272727,2.0,yes
2019-05-18 11:20:00+00:00,10158941678224896,ABC.es,"La candidata a la alcaldía de Madrid dio ayer la bienvenida a su tercera hija, Inés, en la Fundación Jiménez Díaz",44.0,39.0,0.0,5.0,0.0,0.0,0.0,3.0,/story.php?story_fbid=10158941678224896&id=7377874895,6.0,20.333333333333332,1.0,yes
2019-05-18 11:35:00+00:00,2761001640582357,eldiario.es,"Alysia Montaño ha denunciado que Nike, una de las marcas que más mensajes inspiradores para las mujeres incluye en su publicidad, dejó de pagarle cuando se quedó embarazada.",642.0,183.0,4.0,0.0,36.0,20.0,399.0,25.0,/story.php?story_fbid=2761001640582357&id=417471918268686,9.0,32.55555555555556,2.0,yes
2019-05-18 11:35:00+00:00,10158942001044896,ABC.es,"La cantante, que estrena su primer disco «Akelarre», habla con ABC sobre su atracción hacia lo «sobrenatural» y Eurovisión:  «Pobre Miki, qué difícil es elegir entre los ideales y tus sueños.  No me hubiera gustado estar en su situación»",24.0,12.0,11.0,0.0,0.0,1.0,0.0,11.0,/story.php?story_fbid=10158942001044896&id=7377874895,3.0,38.666666666666664,1.0,yes
2019-05-18 11:50:00+00:00,10158941593579896,ABC.es,"Una proteína cerebral tiene una influencia directa en las neuronas para que los roedores, y los humanos, mantengan un peso saludable",58.0,44.0,2.0,3.0,7.0,2.0,0.0,17.0,/story.php?story_fbid=10158941593579896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 11:59:32+00:00,2761105157238672,eldiario.es,"""ERC pide el diálogo que niega tras su veto a Miquel Iceta, mientras Pedro Sánchez vuelve a caer de pie tras la maniobra"". La crónica de la semana de José Luis Sastre.",178.0,135.0,2.0,6.0,1.0,3.0,31.0,73.0,/story.php?story_fbid=2761105157238672&id=417471918268686,9.0,8.666666666666666,1.0,yes
2019-05-18 12:05:00+00:00,10158941848979896,ABC.es,"Durante la segunda semifinal, la joven consiguió entrar en el recinto contraviniendo las medidas de seguridad, que prohíben mostrar banderas que no pertenezcan a los países participantes así como la entrada de carteles con contenido político",20.0,3.0,0.0,2.0,0.0,2.0,13.0,11.0,/story.php?story_fbid=10158941848979896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 12:20:00+00:00,10158941596289896,ABC.es,Propuestas para celebrar este 18 de mayo el Día Internacional de los Museos,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,/story.php?story_fbid=10158941596289896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 12:23:54+00:00,10158942568049896,ABC.es,🔴 #ÚLTIMAHORA Nadal gana a Tsitsipas 💪💪,1077.0,878.0,1.0,197.0,1.0,0.0,0.0,67.0,/story.php?story_fbid=10158942568049896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 12:30:00+00:00,2761114777237710,eldiario.es,El vicecanciller de Austria dimite tras la difusión de un vídeo en el que se muestra dispuesto a aceptar ayudas financieras rusas a cambio de favores y contratos.,476.0,302.0,95.0,8.0,22.0,1.0,48.0,144.0,/story.php?story_fbid=2761114777237710&id=417471918268686,6.0,22.333333333333332,1.0,yes
2019-05-18 12:35:00+00:00,10158941756394896,ABC.es,"Los dueños de un restaurante leonés han creado una original respuesta, que se ha vuelto viral en redes sociales",64.0,33.0,25.0,6.0,0.0,0.0,0.0,13.0,/story.php?story_fbid=10158941756394896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 12:39:56+00:00,10158942613839896,ABC.es, Con la España federal en la recámara ,43.0,13.0,2.0,0.0,1.0,0.0,27.0,10.0,/ABCes/photos/a.10150849142504896/10158942613839896,1.0,38.0,1.0,yes
2019-05-18 12:50:00+00:00,10158942099254896,ABC.es,"El 18 de mayo de 2017, el mítico cantante de Soundgarden se quitó la vida ahorcándose en un baño de hotel. Tras Kurt Cobain y Layne Staley, otro de los iconos del movimiento Seattle fallecía de manera muy trágica",124.0,62.0,0.0,2.0,1.0,59.0,0.0,4.0,/story.php?story_fbid=10158942099254896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 13:00:01+00:00,2761123270570194,eldiario.es,"✍️ OPINIÓN | ""Manuel Cruz no es Miquel Iceta, pero su perfil es muy adecuado para que intente hacer lo que se esperaba que Iceta hiciera"", comenta Javier Pérez Royo.",67.0,66.0,0.0,0.0,0.0,0.0,1.0,7.0,/story.php?story_fbid=2761123270570194&id=417471918268686,3.0,17.333333333333332,1.0,yes
2019-05-18 13:05:00+00:00,10158941853949896,ABC.es,La formación morada planea un referéndum para prohibirlo; Errejón quiere quitarle el BIC,1154.0,340.0,43.0,167.0,15.0,15.0,574.0,385.0,/story.php?story_fbid=10158941853949896&id=7377874895,4.0,19.0,1.0,yes
2019-05-18 13:20:00+00:00,10158941661109896,ABC.es,"La primogénita de Bill Gates ha viajado a Madrid junto a su novio, el jinete Nayel Nassar, para competir en el Longines Global Champions Tour",5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,/story.php?story_fbid=10158941661109896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 13:20:00+00:00,10158942753079896,ABC.es,"La Balón de Oro, que se mide al Barcelona en la final de Champions, ha renunciado al Mundial para defender los derechos de la mujer",27.0,21.0,3.0,2.0,1.0,0.0,0.0,7.0,/story.php?story_fbid=10158942753079896&id=7377874895,5.0,25.6,1.0,yes
2019-05-18 13:30:00+00:00,2761128713902983,eldiario.es,Cuidado: los panes de molde son menos saludables que los tradicionales. Te lo cuentan en ConsumoClaro.,73.0,60.0,4.0,0.0,6.0,1.0,2.0,13.0,/story.php?story_fbid=2761128713902983&id=417471918268686,2.0,28.5,1.0,yes
2019-05-18 13:35:00+00:00,10158941906129896,ABC.es,El acusado tiene antecedentes por abusos sexuales. Los hechos ocurrieron en las fiestas de la Arribada de Baiona en 2018,48.0,20.0,1.0,2.0,2.0,0.0,23.0,10.0,/story.php?story_fbid=10158941906129896&id=7377874895,6.0,25.5,2.0,yes
2019-05-18 13:50:01+00:00,10158941689529896,ABC.es,"Portugal, Francia y Suiza son los que otorgan más puntos a los representantes españoles, mientras que los más votados por España son Alemania, Italia y Portugal #Eurovisión",15.0,10.0,3.0,0.0,1.0,0.0,1.0,14.0,/story.php?story_fbid=10158941689529896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 13:57:46+00:00,10158942884364896,ABC.es,"El propio consistorio denunció la filtración, que afecta a 8.334 personas, realizada desde sus ordenadores a través de grupos de Whatsapp",18.0,9.0,0.0,1.0,5.0,0.0,3.0,3.0,/story.php?story_fbid=10158942884364896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 14:00:02+00:00,2761133253902529,eldiario.es,"🎙 ¡Ya queda menos para que comience Eurovisión! Así ha sido el ensayo general de nuestro representante, Miki.",223.0,35.0,17.0,8.0,0.0,16.0,147.0,198.0,/story.php?story_fbid=2761133253902529&id=417471918268686,2.0,47.0,1.0,yes
2019-05-18 14:05:00+00:00,10158941507939896,ABC.es,Una dieta poco equilibrada o restrictiva puede influir de forma negativa en la calidad del cabello y de las uñas,31.0,29.0,0.0,1.0,0.0,1.0,0.0,1.0,/story.php?story_fbid=10158941507939896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 14:20:00+00:00,10158941920599896,ABC.es,"La Policía ha detenido a un hombre que tenía retenidas a las víctimas, les había retirado el pasaporte y les obligaba incluso a drogarse",61.0,24.0,0.0,0.0,3.0,7.0,27.0,4.0,/story.php?story_fbid=10158941920599896&id=7377874895,1.0,5.0,1.0,yes
2019-05-18 14:30:00+00:00,2761147863901068,eldiario.es,"✍️ OPINIÓN | ""Fue un Díaz Ayuso a la vasca en toda regla"", comenta Iker Armentia sobre Unai Rementería, candidato del PNV.",20.0,16.0,3.0,1.0,0.0,0.0,0.0,5.0,/story.php?story_fbid=2761147863901068&id=417471918268686,0.0,0.0,0.0,no
2019-05-18 14:35:00+00:00,10158942701514896,ABC.es,"En las últimas horas, los fiscales han desvelado nuevos detalles del suceso",333.0,32.0,0.0,2.0,6.0,37.0,256.0,88.0,/story.php?story_fbid=10158942701514896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 14:35:00+00:00,10158943005089896,ABC.es,"En torno a los denominados «millennials», las personas nacidas entre la década de los 80-90 hasta el 2000, existe la creencia generalizada de que son caprichosos y no piensan en su devenir económico. Sin embargo, el último informe realizado por la fintech Revolut desmonta este mito",25.0,20.0,2.0,2.0,1.0,0.0,0.0,10.0,/story.php?story_fbid=10158943005089896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 14:50:00+00:00,10158941691569896,ABC.es,"Durante 1942, en plena batalla de Stalingrado, se sucedió el enfrentamiento entre tiradores de élite más famoso de la Segunda Guerra Mundial. Pero... ¿Fue una gran mentira exagerada por la URSS?",72.0,65.0,5.0,2.0,0.0,0.0,0.0,9.0,/story.php?story_fbid=10158941691569896&id=7377874895,0.0,0.0,0.0,no
2019-05-18 15:00:01+00:00,2761196907229497,eldiario.es,Las casas de apuestas dan la victoria a los Países Bajos en Eurovisión. ¿Hasta qué punto coinciden con los resultados de las votaciones finales?,40.0,6.0,2.0,3.0,1.0,1.0,27.0,69.0,/story.php?story_fbid=2761196907229497&id=417471918268686,0.0,0.0,0.0,no
2019-05-18 15:05:00+00:00,10158942552774896,ABC.es,"El presidente Puig, sobre Vox: «Los que no quieren que nadie salga del armario y parecen sacados del baúl de los recuerdos»",244.0,40.0,29.0,14.0,4.0,1.0,156.0,195.0,/story.php?story_fbid=10158942552774896&id=7377874895,2.0,14.0,1.0,yes
